,duration,duration,duration,duration,duration,duration,duration,up_flow,up_flow,up_flow,up_flow,up_flow,up_flow,up_flow,down_flow,down_flow,down_flow,down_flow,down_flow,down_flow,down_flow
14530,426.68831168831167,277.0,1627,10,188850.559466849,434.56939545583396,277.0,103205.96103896105,25626.0,1141391,145,33896489075.116886,184109.9917851198,25626.0,12530.766233766233,9532.0,148399,399,324433511.68147653,18012.03796580155,9532.0
14535,999.7009847806625,329.0,27482,10,5554843.084344903,2356.871461141847,329.0,273777.42972247093,31095.0,17649379,0,1391928988332.387,1179800.4019038081,31095.0,13143.813786929275,2482.0,685499,0,1811849667.5441482,42565.82746222782,2482.0
14539,630.9629455909944,90.0,25816,10,3350417.361836084,1830.4145327865172,90.0,6131664.3053470915,383572.0,613994059,0,1096334185653979.1,33110937.553231247,383572.0,11493.715759849907,5638.5,1848342,0,1898012293.4733663,43566.18291144367,5638.5
14540,96.0508166969147,59.0,1135,10,14642.248322059062,121.00515824566762,59.0,2519732.497277677,160164.0,65828197,0,54837133305039.45,7405209.875826576,160164.0,14688.119782214157,7223.0,448181,0,1391128650.7165341,37297.837078261444,7223.0
14541,49.89473684210526,34.0,239,10,2406.56015037594,49.0567034193691,34.0,666157.5614035088,15327.0,14641305,4,5207886989962.858,2282079.531910064,15327.0,8875.719298245614,6144.0,51899,188,97247685.63408521,9861.424117949962,6144.0
14547,65.66666666666667,35.0,128,34,2914.3333333333335,53.98456569551462,35.0,274.0,174.0,648,0,112476.0,335.3744176290136,174.0,1288.6666666666667,752.0,2749,365,1636872.3333333335,1279.4031160401844,752.0
14549,231.172131147541,34.0,2144,10,231465.0527706273,481.10815080460577,34.0,44944.434426229505,3585.5,1245001,85,24850564887.6031,157640.61940884113,3585.5,281119.18852459016,304.5,26274530,12,6036830587473.163,2456996.2530441848,304.5
14550,297.0,215.5,1033,12,91315.36842105263,302.1843285497324,215.5,105965.7,59435.0,493863,5681,15850000851.063158,125896.78650014526,59435.0,7040.0,5624.0,19689,1208,25657348.421052627,5065.308324381906,5624.0
14559,89.42857142857143,68.0,311,11,6674.6984126984125,81.6988274866807,68.0,687865.6071428572,257040.0,3624597,2,947513778986.9882,973403.1944610559,257040.0,119225.17857142857,75014.5,778318,2,22543757613.189156,150145.78786362658,75014.5
14572,68.575,39.5,473,10,6652.862264150948,81.56507993100324,39.5,12347.64375,1584.0,200153,183,508380316.9603383,22547.290678933874,1584.0,3637.1,1695.0,34972,0,29448536.32955975,5426.6505626914795,1695.0
14573,396.89473684210526,75.0,3748,10,397290.15550239244,630.3095711651478,75.0,88309.42105263157,13771.0,1964668,0,58822131016.685,242532.74215388938,13771.0,6970.849624060151,2726.0,42195,10,71435783.09842789,8451.969184659152,2726.0
14581,41.285714285714285,44.0,77,14,428.9047619047619,20.710015980311603,44.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
14586,498.92727272727274,252.0,3050,11,410447.14276094275,640.6614884328094,252.0,3349236.1272727274,300409.0,132822424,0,321100037345669.1,17919264.41977095,300409.0,163313.8909090909,71722.0,1006564,506,44408383097.54344,210732.96632834512,71722.0
14587,393.50887573964496,227.0,3004,10,228551.46569456192,478.0705656015249,227.0,3819538.680473373,1556118.0,31238272,175,27931547775835.1,5285030.536887663,1556118.0,62757.08875739645,26713.0,919410,0,11433212598.70041,106926.20164721279,26713.0
14591,102.49145299145299,67.0,950,10,18032.90336011151,134.28664624642136,67.0,48161.18376068376,20388.5,826310,0,10934427346.700012,104567.81219237598,20388.5,13965.58547008547,12230.5,102567,0,157417344.08922997,12546.606875535312,12230.5
14596,80.41935483870968,14.0,1088,10,45543.384946236554,213.408961728969,14.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
14599,504.4123222748815,330.0,2704,10,280519.60155801487,529.6410119675542,330.0,134763.65876777252,52068.0,23729973,0,1349386428654.2485,1161630.9347870555,52068.0,21901.971563981042,18881.0,85258,12,299973451.2438449,17319.741662156655,18881.0
14608,444.5970149253731,352.0,1434,10,191084.1230212574,437.13169985858656,352.0,270298.7910447761,81347.0,10794905,0,1717604543125.1367,1310574.1272912177,81347.0,21249.4776119403,6094.0,459235,9,5741542313.889644,75772.96558727026,6094.0
14611,223.49685534591194,72.0,1596,10,92809.2515723271,304.64610874312365,72.0,21562199.660377357,1405081.0,360280941,0,2256887252120545.5,47506707.44348155,1405081.0,48380.11949685535,14806.0,317560,0,5144704804.485631,71726.59760845784,14806.0
14616,28.0,28.0,28,28,,,28.0,2639.0,2639.0,2639,2639,,,2639.0,1149.0,1149.0,1149,1149,,,1149.0
14627,614.4370860927153,142.0,9823,10,1345660.9246001178,1160.026260306256,142.0,25856261.21192053,293678.5,1409103434,0,1.5246967325897516e+16,123478610.80323796,293678.5,9882.721854304637,3169.0,331063,0,714096917.138325,26722.591886610193,3169.0
14630,51.470588235294116,34.0,312,10,5041.764705882354,71.0053850484761,34.0,107424.17647058824,4299.0,861797,0,46152133288.9044,214830.47569864106,4299.0,10098.882352941177,6394.0,53941,200,161598091.6102941,12712.123804081444,6394.0
14632,85.27206771463119,34.0,21649,10,577928.2685045572,760.2159354450268,34.0,358560.48851269647,24199.0,17410865,0,2236174664986.301,1495384.4539068544,24199.0,13514.446191051995,9201.0,392609,0,519551603.61059976,22793.6746403602,9201.0
14633,53.94,26.0,324,10,5128.955510204081,71.61672646947835,26.0,423285.14,10693.0,8327004,0,2183361687346.2043,1477620.2784701502,10693.0,10467.44,4339.5,107308,189,322198492.74122447,17949.888376845814,4339.5
14634,34.0,34.0,34,34,,,34.0,0.0,0.0,0,0,,,0.0,0.0,0.0,0,0,,,0.0
14640,69.22270742358079,48.5,660,10,4868.03782022493,69.77132520043553,48.5,13205.548034934498,3869.0,1258006,0,4781308896.007538,69147.00930631446,3869.0,3178.1834061135373,2624.0,19420,0,7762434.7540347595,2786.114634044113,2624.0
14652,402.8536585365854,98.0,2990,10,311748.32804878056,558.344273767342,98.0,336494.0731707317,27253.0,7222883,24,1693405779365.1697,1301309.2558516478,27253.0,8797.390243902439,8007.0,26104,0,44989800.19390244,6707.443640754832,8007.0
14654,45.46153846153846,26.0,271,10,2249.1274038461534,47.424966039483394,26.0,10292543.307692308,8163142.0,59912269,176,163830777361303.5,12799639.73560598,8163142.0,21350.523076923077,19536.0,101226,0,420889262.3471154,20515.58583972477,19536.0
14660,389.0833333333333,174.0,3832,11,614482.2536231885,783.8891845300511,174.0,14481.791666666666,815.5,156816,175,1441656729.5634058,37969.154975629965,815.5,10135.041666666666,4860.5,50282,897,191389831.95471013,13834.371397165472,4860.5
14662,67.35807860262008,30.0,849,10,12552.537884011335,112.03810907013441,30.0,357696.2270742358,872.0,26798985,0,4597787396520.201,2144245.1810649363,872.0,2742.0262008733625,1861.0,68562,0,25647035.964222785,5064.290272508359,1861.0
14672,146.43537414965985,78.0,1766,10,46419.261205852206,215.45129659821546,78.0,598134.7142857143,192656.0,7734142,440,1017121620676.1239,1008524.4769841355,192656.0,5220.197278911564,1966.0,104260,0,122727220.07725286,11078.23181185756,1966.0
14674,184.58333333333334,84.5,1538,13,62487.365819209044,249.97473036130881,84.5,1706.0166666666667,486.5,16059,146,8786054.050564975,2964.12787351777,486.5,3346.6666666666665,1414.5,67519,518,75104859.31073445,8666.305978370165,1414.5
14680,36.18181818181818,28.0,124,14,938.9636363636364,30.642513545132626,28.0,53362.0,19330.0,431701,4745,15778364828.0,125611.96132534512,19330.0,10306.727272727272,10701.0,18202,2324,34187104.21818182,5846.973936848172,10701.0
14692,301.81114990181106,87.0,25582,10,608847.8559847779,780.2870343564463,87.0,7978469.889482872,31426.0,2216859286,0,2180184928378924.8,46692450.44307403,31426.0,10385.073532620554,7448.0,1094961,0,366144581.00975937,19134.904781831534,7448.0
14698,118.50841750841751,51.0,3973,10,61551.46114319132,248.09566933582562,51.0,54077.32996632997,9374.0,6634729,0,92798924290.29567,304629.1586343889,9374.0,5540.521885521885,2545.0,162621,0,137876373.474225,11742.07705111089,2545.0
14701,66.91304347826087,50.0,242,10,4043.90118577075,63.59167544396633,50.0,20223.739130434784,8685.0,102969,283,667031511.6561266,25826.953201183576,8685.0,16277.565217391304,8951.0,81884,80,474595007.89328057,21785.201580276473,8951.0
14702,298.93959731543623,181.0,1945,10,110474.10620880603,332.3764525486215,181.0,41031.37583892617,18026.0,1087597,0,9533413750.78668,97639.2019159655,18026.0,24506.404921700225,8102.0,808780,13,9720129435.138357,98590.71677971692,8102.0
14709,537.4919653893696,113.0,18739,10,1607788.671036851,1267.9860689443126,113.0,88876081.57354759,14291132.0,2542190724,2,4.726596120879847e+16,217407362.361072,14291132.0,29337.16440049444,17913.0,329780,0,1182382157.6301167,34385.784237532185,17913.0
14715,165.43283582089552,115.0,1177,11,38991.03708729082,197.46148254100297,115.0,272442.89552238805,148321.0,932950,501,77820052424.76164,278962.4570166417,148321.0,14078.089552238805,9471.0,52001,626,147110160.29488915,12128.89773618729,9471.0
14716,100.2457627118644,36.0,2181,10,59380.52882804579,243.68120327190974,36.0,1626860.43220339,56067.0,49308539,0,30941170004583.234,5562478.764416385,56067.0,1513001.0254237289,12027.5,41925472,2,39739737199605.83,6303946.160906344,12027.5
14717,327.77777777777777,370.0,857,10,74271.19444444444,272.5274196194659,370.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0
14722,181.66666666666666,183.0,351,11,28901.333333333336,170.00392152339703,183.0,816732.6666666666,1093782.0,1307638,48778,453749374725.3334,673609.2151428255,1093782.0,48357.666666666664,54090.0,89372,1611,1950143014.3333335,44160.423620401714,54090.0
14740,732.3141945773525,106.0,36827,10,5675940.024101602,2382.42314127898,106.0,224516.5326953748,38177.0,13357114,0,622445281410.7572,788952.0146439562,38177.0,10690.337054758107,5395.0,590381,0,544303372.8342054,23330.31017441057,5395.0
14743,771.0644897959183,130.0,32498,10,6128367.998288645,2475.5540790474856,130.0,199592.30122448978,44325.0,11565032,0,541373301326.2749,735780.7426987166,44325.0,6470.219591836734,2998.0,161985,0,156556407.9460209,12512.2503150321,2998.0
14749,105.40869565217392,72.0,663,10,10143.159749382941,100.71325508284866,72.0,142037.4304347826,95367.0,728362,249,17418647899.38159,131979.72533454368,95367.0,20286.408695652175,14558.0,88454,0,288917455.5090942,16997.57204747473,14558.0
14754,676.4550561797753,360.0,7972,10,820458.3382477472,905.7915534204033,360.0,275167.77078651683,99825.0,4344555,0,320954499012.29803,566528.4626674092,99825.0,42178.93146067416,31720.0,285382,0,1401276783.3507524,37433.63171468609,31720.0
14755,101.46428571428571,53.0,673,10,16090.926419965566,126.8500154511838,53.0,1869375.619047619,1586461.5,6574912,8,3369403675180.456,1835593.5484688478,1586461.5,10862.02380952381,5690.0,149037,0,514921706.2644862,22691.88635315465,5690.0
14756,137.11267605633802,68.0,1194,10,40491.7014084507,201.22549890222834,68.0,1544202.1971830986,669425.0,20675627,0,8366305869561.618,2892456.7187015293,669425.0,70661.61971830986,37908.0,446902,2266,5755738728.410462,75866.58505831446,37908.0
14757,112.4060606060606,33.0,2007,10,61593.084109386575,248.1795400700601,33.0,2317739.860606061,171648.0,88400548,0,63082129526131.695,7942425.921979486,171648.0,6349846.1030303035,12446.0,199545477,0,567319990052232.2,23818480.011374198,12446.0
14763,48.38461538461539,41.0,140,11,1678.9230769230774,40.97466384148962,41.0,257945.15384615384,278763.0,596484,416,52978414793.64103,230170.4038177824,278763.0,2008.4615384615386,1843.0,6897,183,3087406.6025641025,1757.1017621538322,1843.0
14766,233.61614562722596,88.0,7906,10,217351.33636629398,466.2095412647557,88.0,1618562.0435298774,86033.0,377406956,0,119925777133642.08,10951062.83123433,86033.0,48975.53739612189,30227.0,2599734,0,8715081161.697657,93354.5990388136,30227.0
14772,63.98020434227331,36.0,1768,10,10217.221972098778,101.08027489129013,36.0,43694.198595146874,346.0,9506319,0,286064258846.4633,534849.7535256637,346.0,1372.7899106002553,883.5,15401,0,1602737.2957703474,1265.992612841934,883.5
14773,105.37931034482759,49.5,948,10,21430.480959520235,146.3915330868566,49.5,1307513.551724138,182936.5,47500888,149,21978096053962.42,4688080.209847355,182936.5,33797.99137931035,17779.0,402444,480,2490723930.2520995,49907.153097047114,17779.0
14782,65.77777777777777,31.0,256,11,6175.444444444444,78.58399610890531,31.0,215.22222222222223,165.0,278,165,3546.944444444445,59.55622926650448,165.0,749.0,761.0,784,724,603.0000000000019,24.55605831561739,761.0
14785,38.0,38.0,59,17,882.0,29.698484809834994,38.0,126613.5,126613.5,251932,1295,31409452884.5,177227.1223162527,126613.5,2255.5,2255.5,2579,1932,209304.5,457.49808742769625,2255.5
14792,536.695652173913,314.5,3339,10,436702.3239369326,660.8345662394883,314.5,58477.92391304348,1773.5,535811,115,8407526515.433706,91692.56521350957,1773.5,7705.445652173913,5376.0,30803,562,48876158.95305781,6991.148614716884,5376.0
14797,116.4659090909091,34.5,5137,10,297823.6310083595,545.7321971520092,34.5,10859919.056818182,500080.5,377598368,6,1666533202235480.0,40823194.41488478,500080.5,12239.78409090909,5408.0,71193,0,248139248.53905424,15752.43627313103,5408.0
14808,121.04861878453039,120.0,1001,10,12679.398076076852,112.60283333947176,120.0,59155.85303867403,39406.0,823766,0,5301620099.395409,72812.22493095104,39406.0,10024.716022099448,7249.0,92522,208,73506317.74117,8573.582549971161,7249.0
14813,100.48543689320388,59.0,1221,10,25931.075766228816,161.03128815925436,59.0,363500.854368932,16148.0,8264470,0,1400706950201.7925,1183514.6599015123,16148.0,19631.33009708738,10131.0,369403,0,1599769918.086047,39997.12387267423,10131.0
14820,225.1990585070612,69.0,10363,10,237979.39325844753,487.831316397838,69.0,6637745.475117686,50619.0,483878669,0,775820390411269.4,27853552.563564837,50619.0,36071.109952925355,10766.5,3996088,0,30348738039.228096,174208.89196372294,10766.5
14824,242.0,79.0,799,11,140265.99999999997,374.521027447058,79.0,470612.0,17336.5,1845213,2562,839897816038.0001,916459.3913742169,17336.5,6985.0,550.0,26549,291,170143556.66666666,13043.908795551533,550.0
14832,97.69845027981059,59.0,1577,10,16450.686012667888,128.26022771174192,59.0,56236.20081790788,34594.5,1147453,0,5702967179.443645,75517.99242196289,34594.5,8608.805208781747,6058.0,143353,0,106921842.99735485,10340.301881345382,6058.0
14834,219.6451612903226,118.0,1721,10,79317.53349875931,281.63368672578804,118.0,3082929.1975806453,590685.5,55158242,112,62741409506706.44,7920947.513189722,590685.5,1621333.1693548388,301392.0,27918895,144,16707999755137.229,4087542.0187610583,301392.0
14844,63.166666666666664,30.0,204,14,5435.7666666666655,73.7276519812388,30.0,2495.5,963.5,6581,232,8265886.7,2875.045512683234,963.5,1716.6666666666667,1208.5,3451,689,1236895.4666666666,1112.158022345146,1208.5
14845,48.142458100558656,33.0,326,10,2040.3746068259732,45.17050593945095,33.0,25888.63407821229,460.0,3795497,0,63833576649.37555,252653.07567764845,460.0,4976.446927374302,1838.0,1029883,0,2954775617.8613214,54357.84780380218,1838.0
14854,86.82758620689656,40.5,774,10,13272.822188905542,115.20773493522708,40.5,217970.7672413793,28844.5,6322976,0,714402638701.0322,845223.4253148881,28844.5,20447.120689655174,9453.5,194378,0,847424046.5070465,29110.548715320474,9453.5
14859,102.48,71.0,834,11,24741.093333333334,157.29301743349365,71.0,847363.48,739692.0,3261483,470,786795520530.6766,887014.9494403556,739692.0,25410.24,24879.0,98662,482,633266994.5233334,25164.79673121429,24879.0
14875,56.90909090909091,30.5,177,12,2419.038961038961,49.1837265875509,30.5,13358839.590909092,1930189.5,54215417,739,323765586449064.06,17993487.334284704,1930189.5,28954.454545454544,30375.0,101257,0,575522248.7359307,23990.044783950085,30375.0
14877,89.7960633417197,43.0,4719,10,31206.712400130906,176.65421704598762,43.0,426112.62350155396,18064.0,59948346,0,3877990027635.2935,1969261.289833143,18064.0,14639.685807310936,4857.0,1288095,0,2891798393.9695024,53775.444154088604,4857.0
14888,541.3779527559055,411.0,1766,10,255840.0464941882,505.8063329913814,411.0,139355.44881889762,8617.0,7515086,0,687593509993.3444,829212.5843192108,8617.0,6347.181102362205,3883.0,46297,0,61781532.18122734,7860.122911330798,3883.0
14891,275.09914554056917,95.0,16505,10,312538.82887003204,559.051722893358,95.0,15122822.361273922,575161.0,2597804706,0,2238566084553896.2,47313487.34297543,575161.0,33717.377445095684,11663.0,1713248,0,4541238172.108592,67388.7095299249,11663.0
14893,115.4,43.0,362,20,20814.799999999996,144.27335166273775,43.0,712586.6,554481.0,1503841,119715,404818069506.8,636253.1489170014,554481.0,13353.8,10299.0,26572,7220,59820580.7,7734.376555353379,10299.0
14894,339.67605633802816,124.0,1945,10,198294.65070422535,445.3028752481005,124.0,522278.78873239434,15774.0,24945415,200,8834220149993.94,2972241.6035702648,15774.0,19841.211267605635,9646.0,69657,182,325107893.4261568,18030.74855423803,9646.0
14899,250.12765957446808,97.0,1966,10,171906.93987049026,414.6166179381746,97.0,4925377.744680851,611861.0,55542062,3500,127154632074702.56,11276286.271406138,611861.0,49001.34042553192,20193.0,282758,2786,4473822801.316373,66886.64142649392,20193.0
14902,121.67350345814452,35.0,26984,10,441227.5162276314,664.2495888050149,35.0,3989311.110899118,42868.0,549149107,0,222031147948690.88,14900709.645808514,42868.0,13876.580252802289,6576.0,1604770,0,1094607287.5551624,33084.84981914173,6576.0
14904,20.571428571428573,16.0,40,10,119.28571428571429,10.921799956312801,16.0,14171.285714285714,6267.0,56225,1212,379600211.2380953,19483.33162572806,6267.0,4765.857142857143,3155.0,10330,1754,9823120.476190476,3134.1857756346344,3155.0
